approval_id,application_id,amount_approved,approved_by,approval_date,conditions
APR-2026-021642,APP-2026-027773,3620000.0,OFFICER_17,2026-01-25 23:26:00,Standard Credit Review Met
APR-2026-021643,APP-2025-027774,5790000.0,OFFICER_34,2026-01-05 01:48:00,Standard Credit Review Met
APR-2026-021644,APP-2026-027775,390000.0,OFFICER_38,2026-01-21 03:49:00,Standard Credit Review Met
APR-2026-021645,APP-2025-027776,2860000.0,OFFICER_14,2026-01-07 09:33:00,Standard Credit Review Met
APR-2026-021646,APP-2026-027777,7200000.0,OFFICER_27,2026-01-05 15:14:00,Standard Credit Review Met
APR-2026-021647,APP-2026-027779,7460000.0,OFFICER_25,2026-01-18 09:54:00,Standard Credit Review Met
APR-2026-021648,APP-2026-027780,3320000.0,OFFICER_43,2026-01-22 06:37:00,Standard Credit Review Met
APR-2026-021649,APP-2026-027782,7420000.0,OFFICER_19,2026-01-29 15:51:00,Standard Credit Review Met
APR-2026-021650,APP-2026-027783,3800000.0,OFFICER_50,2026-01-17 05:04:00,Standard Credit Review Met
APR-2026-021651,APP-2026-027784,4530000.0,OFFICER_17,2026-01-20 04:08:00,Standard Credit Review Met
APR-2026-021652,APP-2026-027785,5150000.0,OFFICER_17,2026-01-17 08:09:00,Standard Credit Review Met
APR-2026-021653,APP-2026-027786,2930000.0,OFFICER_31,2026-01-18 17:12:00,Standard Credit Review Met
APR-2026-021654,APP-2026-027787,500000.0,OFFICER_35,2026-01-19 06:51:00,Standard Credit Review Met
APR-2026-021655,APP-2026-027788,6820000.0,OFFICER_40,2026-01-20 17:15:00,Standard Credit Review Met
APR-2026-021656,APP-2026-027789,1690000.0,OFFICER_31,2026-01-18 22:50:00,Standard Credit Review Met
APR-2026-021657,APP-2025-027790,410000.0,OFFICER_29,2026-01-09 02:04:00,Standard Credit Review Met
APR-2026-021658,APP-2025-027792,3450000.0,OFFICER_16,2026-01-04 18:52:00,Standard Credit Review Met
APR-2026-021659,APP-2026-027793,6850000.0,OFFICER_19,2026-01-16 01:01:00,Standard Credit Review Met
APR-2026-021660,APP-2026-027795,400000.0,OFFICER_32,2026-01-08 22:58:00,Standard Credit Review Met
APR-2026-021661,APP-2026-027797,730000.0,OFFICER_20,2026-01-20 12:20:00,Standard Credit Review Met
APR-2026-021662,APP-2026-027799,4000000.0,OFFICER_29,2026-01-24 09:06:00,Standard Credit Review Met
APR-2026-021663,APP-2026-027800,580000.0,OFFICER_46,2026-01-20 16:37:00,Standard Credit Review Met
APR-2026-021664,APP-2026-027801,2610000.0,OFFICER_35,2026-01-21 06:11:00,Standard Credit Review Met
APR-2026-021665,APP-2026-027803,3000000.0,OFFICER_29,2026-01-09 00:17:00,Standard Credit Review Met
APR-2026-021666,APP-2026-027804,2220000.0,OFFICER_50,2026-01-08 21:43:00,Standard Credit Review Met
APR-2026-021667,APP-2026-027805,1420000.0,OFFICER_34,2026-01-22 12:54:00,Standard Credit Review Met
APR-2026-021668,APP-2026-027806,3130000.0,OFFICER_11,2026-01-20 10:24:00,Standard Credit Review Met
APR-2026-021669,APP-2025-027807,5370000.0,OFFICER_10,2026-01-02 17:33:00,Standard Credit Review Met
APR-2026-021670,APP-2025-027808,4110000.0,OFFICER_12,2026-01-01 09:27:00,Standard Credit Review Met
APR-2026-021671,APP-2026-027809,2920000.0,OFFICER_37,2026-01-22 17:32:00,Standard Credit Review Met
APR-2026-021672,APP-2026-027810,6230000.0,OFFICER_17,2026-01-18 12:30:00,Standard Credit Review Met
APR-2026-021673,APP-2025-027811,6740000.0,OFFICER_30,2026-01-01 22:42:00,Standard Credit Review Met
APR-2026-021674,APP-2026-027812,1440000.0,OFFICER_29,2026-01-17 07:08:00,Standard Credit Review Met
APR-2026-021675,APP-2026-027814,900000.0,OFFICER_21,2026-01-15 12:20:00,Standard Credit Review Met
APR-2025-021676,APP-2025-027815,4080000.0,OFFICER_35,2025-12-28 06:13:00,Standard Credit Review Met
APR-2026-021677,APP-2026-027816,7110000.0,OFFICER_27,2026-01-24 11:29:00,Standard Credit Review Met
APR-2026-021678,APP-2026-027818,6020000.0,OFFICER_21,2026-01-08 00:45:00,Standard Credit Review Met
APR-2026-021679,APP-2026-027819,1950000.0,OFFICER_40,2026-01-12 17:56:00,Standard Credit Review Met
APR-2026-021680,APP-2026-027820,2630000.0,OFFICER_33,2026-01-26 10:31:00,Standard Credit Review Met
APR-2026-021681,APP-2025-027822,2880000.0,OFFICER_44,2026-01-05 17:56:00,Standard Credit Review Met
APR-2026-021682,APP-2026-027824,780000.0,OFFICER_23,2026-01-15 16:16:00,Standard Credit Review Met
APR-2026-021683,APP-2026-027826,4330000.0,OFFICER_42,2026-01-18 12:44:00,Standard Credit Review Met
APR-2026-021684,APP-2026-027827,3190000.0,OFFICER_27,2026-01-21 03:03:00,Standard Credit Review Met
APR-2025-021685,APP-2025-027828,4520000.0,OFFICER_25,2025-12-29 12:22:00,Standard Credit Review Met
APR-2026-021686,APP-2026-027829,3760000.0,OFFICER_31,2026-01-14 11:56:00,Standard Credit Review Met
APR-2026-021687,APP-2026-027830,5500000.0,OFFICER_40,2026-01-21 20:52:00,Standard Credit Review Met
APR-2026-021688,APP-2026-027831,7470000.0,OFFICER_26,2026-01-12 09:11:00,Standard Credit Review Met
APR-2026-021689,APP-2025-027832,3260000.0,OFFICER_15,2026-01-07 14:32:00,Standard Credit Review Met
APR-2026-021690,APP-2026-027833,6880000.0,OFFICER_35,2026-01-19 12:49:00,Standard Credit Review Met
APR-2025-021691,APP-2025-027834,4650000.0,OFFICER_18,2025-12-31 07:04:00,Standard Credit Review Met
APR-2026-021692,APP-2026-027835,4230000.0,OFFICER_40,2026-01-23 22:18:00,Standard Credit Review Met
APR-2026-021693,APP-2026-027836,7300000.0,OFFICER_19,2026-01-19 07:13:00,Standard Credit Review Met
APR-2026-021694,APP-2026-027837,4460000.0,OFFICER_44,2026-01-22 04:20:00,Standard Credit Review Met
APR-2026-021695,APP-2026-027838,7110000.0,OFFICER_20,2026-01-24 08:55:00,Standard Credit Review Met
APR-2026-021696,APP-2026-027839,6900000.0,OFFICER_21,2026-01-18 18:52:00,Standard Credit Review Met
APR-2026-021697,APP-2026-027840,2700000.0,OFFICER_16,2026-01-18 01:31:00,Standard Credit Review Met
APR-2026-021698,APP-2026-027842,2950000.0,OFFICER_48,2026-01-04 18:50:00,Standard Credit Review Met
APR-2025-021699,APP-2025-027843,940000.0,OFFICER_49,2025-12-29 00:42:00,Standard Credit Review Met
APR-2026-021700,APP-2026-027844,5270000.0,OFFICER_48,2026-01-25 20:37:00,Standard Credit Review Met
APR-2026-021701,APP-2026-027845,1000000.0,OFFICER_41,2026-01-13 19:02:00,Standard Credit Review Met
APR-2026-021702,APP-2026-027847,2510000.0,OFFICER_25,2026-01-17 23:15:00,Standard Credit Review Met
APR-2026-021703,APP-2026-027848,3250000.0,OFFICER_30,2026-01-12 06:10:00,Standard Credit Review Met
APR-2026-021704,APP-2025-027849,6780000.0,OFFICER_15,2026-01-06 03:30:00,Standard Credit Review Met
APR-2026-021705,APP-2026-027852,320000.0,OFFICER_22,2026-01-18 12:07:00,Standard Credit Review Met
APR-2026-021706,APP-2026-027854,5040000.0,OFFICER_21,2026-01-07 02:57:00,Standard Credit Review Met
APR-2026-021707,APP-2026-027855,2000000.0,OFFICER_25,2026-01-21 18:54:00,Standard Credit Review Met
APR-2026-021708,APP-2026-027856,4040000.0,OFFICER_24,2026-01-28 14:29:00,Standard Credit Review Met
APR-2026-021709,APP-2026-027857,1660000.0,OFFICER_22,2026-01-26 14:54:00,Standard Credit Review Met
APR-2025-021710,APP-2025-027858,6390000.0,OFFICER_34,2025-12-28 12:24:00,Standard Credit Review Met
APR-2026-021711,APP-2026-027859,6940000.0,OFFICER_41,2026-01-13 23:18:00,Standard Credit Review Met
APR-2026-021712,APP-2026-027861,450000.0,OFFICER_45,2026-01-19 04:21:00,Standard Credit Review Met
APR-2026-021713,APP-2026-027862,6500000.0,OFFICER_47,2026-01-19 11:44:00,Standard Credit Review Met
APR-2025-021714,APP-2025-027863,1080000.0,OFFICER_18,2025-12-28 04:44:00,Standard Credit Review Met
APR-2026-021715,APP-2026-027865,1040000.0,OFFICER_41,2026-01-18 11:01:00,Standard Credit Review Met
APR-2025-021716,APP-2025-027866,1180000.0,OFFICER_47,2025-12-31 19:44:00,Standard Credit Review Met
APR-2026-021717,APP-2026-027867,6460000.0,OFFICER_12,2026-01-21 13:22:00,Standard Credit Review Met
APR-2026-021718,APP-2025-027868,1470000.0,OFFICER_32,2026-01-08 21:38:00,Standard Credit Review Met
APR-2026-021719,APP-2026-027869,3780000.0,OFFICER_21,2026-01-28 12:08:00,Standard Credit Review Met
APR-2026-021720,APP-2026-027871,2350000.0,OFFICER_27,2026-01-13 00:46:00,Standard Credit Review Met
APR-2026-021721,APP-2026-027874,5230000.0,OFFICER_22,2026-01-15 12:38:00,Standard Credit Review Met
APR-2026-021722,APP-2025-027875,5090000.0,OFFICER_42,2026-01-02 10:48:00,Standard Credit Review Met
APR-2026-021723,APP-2026-027876,1970000.0,OFFICER_29,2026-01-11 14:59:00,Standard Credit Review Met
APR-2026-021724,APP-2026-027878,5450000.0,OFFICER_14,2026-01-10 10:04:00,Standard Credit Review Met
APR-2026-021725,APP-2026-027879,3170000.0,OFFICER_13,2026-01-08 21:20:00,Standard Credit Review Met
APR-2026-021726,APP-2026-027880,5960000.0,OFFICER_13,2026-01-21 09:24:00,Standard Credit Review Met
APR-2025-021727,APP-2025-027881,1850000.0,OFFICER_26,2025-12-29 21:03:00,Standard Credit Review Met
APR-2026-021728,APP-2026-027882,720000.0,OFFICER_13,2026-01-19 03:52:00,Standard Credit Review Met
APR-2026-021729,APP-2026-027884,3790000.0,OFFICER_29,2026-01-10 11:20:00,Standard Credit Review Met
APR-2026-021730,APP-2026-027885,2690000.0,OFFICER_15,2026-01-10 06:25:00,Standard Credit Review Met
APR-2026-021731,APP-2026-027886,6290000.0,OFFICER_31,2026-01-10 10:21:00,Standard Credit Review Met
APR-2026-021732,APP-2026-027887,1230000.0,OFFICER_38,2026-01-13 11:42:00,Standard Credit Review Met
APR-2026-021733,APP-2025-027888,690000.0,OFFICER_26,2026-01-05 12:54:00,Standard Credit Review Met
APR-2026-021734,APP-2026-027889,3920000.0,OFFICER_47,2026-01-13 16:46:00,Standard Credit Review Met
APR-2025-021735,APP-2025-027890,3160000.0,OFFICER_28,2025-12-28 08:10:00,Standard Credit Review Met
APR-2026-021736,APP-2026-027893,6790000.0,OFFICER_13,2026-01-21 15:29:00,Standard Credit Review Met
APR-2026-021737,APP-2026-027896,2830000.0,OFFICER_15,2026-01-18 07:22:00,Standard Credit Review Met
APR-2026-021738,APP-2026-027897,3230000.0,OFFICER_13,2026-01-15 21:25:00,Standard Credit Review Met
APR-2026-021739,APP-2025-027899,2320000.0,OFFICER_27,2026-01-08 00:33:00,Standard Credit Review Met
APR-2026-021740,APP-2026-027900,4730000.0,OFFICER_21,2026-01-26 08:03:00,Standard Credit Review Met
APR-2026-021741,APP-2026-027901,3710000.0,OFFICER_48,2026-01-27 05:27:00,Standard Credit Review Met
APR-2026-021742,APP-2026-027903,2860000.0,OFFICER_41,2026-02-07 00:28:00,Standard Credit Review Met
APR-2026-021743,APP-2026-027904,820000.0,OFFICER_19,2026-03-01 14:31:00,Standard Credit Review Met
APR-2026-021744,APP-2026-027905,4400000.0,OFFICER_31,2026-02-01 23:35:00,Standard Credit Review Met
APR-2026-021745,APP-2026-027906,6820000.0,OFFICER_10,2026-02-19 08:44:00,Standard Credit Review Met
APR-2026-021746,APP-2026-027907,5770000.0,OFFICER_25,2026-02-20 03:13:00,Standard Credit Review Met
APR-2026-021747,APP-2026-027908,930000.0,OFFICER_38,2026-02-02 09:07:00,Standard Credit Review Met
APR-2026-021748,APP-2026-027909,5250000.0,OFFICER_11,2026-02-27 11:08:00,Standard Credit Review Met
APR-2026-021749,APP-2026-027910,7370000.0,OFFICER_42,2026-02-20 19:26:00,Standard Credit Review Met
APR-2026-021750,APP-2026-027911,2180000.0,OFFICER_39,2026-02-03 11:31:00,Standard Credit Review Met
APR-2026-021751,APP-2026-027913,360000.0,OFFICER_38,2026-02-23 07:28:00,Standard Credit Review Met
APR-2026-021752,APP-2026-027914,6930000.0,OFFICER_21,2026-02-10 15:09:00,Standard Credit Review Met
APR-2026-021753,APP-2026-027915,3410000.0,OFFICER_38,2026-02-08 06:08:00,Standard Credit Review Met
APR-2026-021754,APP-2026-027916,1080000.0,OFFICER_27,2026-02-09 09:28:00,Standard Credit Review Met
APR-2026-021755,APP-2026-027918,1510000.0,OFFICER_12,2026-02-10 13:05:00,Standard Credit Review Met
APR-2026-021756,APP-2026-027920,5970000.0,OFFICER_32,2026-02-26 09:35:00,Standard Credit Review Met
APR-2026-021757,APP-2026-027921,2400000.0,OFFICER_41,2026-01-31 14:04:00,Standard Credit Review Met
APR-2026-021758,APP-2026-027922,730000.0,OFFICER_26,2026-02-18 01:50:00,Standard Credit Review Met
APR-2026-021759,APP-2026-027923,550000.0,OFFICER_25,2026-02-14 02:04:00,Standard Credit Review Met
APR-2026-021760,APP-2026-027925,5950000.0,OFFICER_48,2026-02-08 17:58:00,Standard Credit Review Met
APR-2026-021761,APP-2026-027926,6320000.0,OFFICER_28,2026-02-16 12:05:00,Standard Credit Review Met
APR-2026-021762,APP-2026-027927,6880000.0,OFFICER_15,2026-02-24 10:26:00,Standard Credit Review Met
APR-2026-021763,APP-2026-027928,1000000.0,OFFICER_17,2026-02-17 01:00:00,Standard Credit Review Met
APR-2026-021764,APP-2026-027931,4930000.0,OFFICER_18,2026-02-25 22:16:00,Standard Credit Review Met
APR-2026-021765,APP-2026-027933,7160000.0,OFFICER_40,2026-02-23 11:30:00,Standard Credit Review Met
APR-2026-021766,APP-2026-027935,3000000.0,OFFICER_17,2026-02-03 23:00:00,Standard Credit Review Met
APR-2026-021767,APP-2026-027936,7470000.0,OFFICER_20,2026-01-31 21:25:00,Standard Credit Review Met
APR-2026-021768,APP-2026-027938,4840000.0,OFFICER_17,2026-02-21 15:50:00,Standard Credit Review Met
APR-2026-021769,APP-2026-027939,5110000.0,OFFICER_25,2026-03-01 11:51:00,Standard Credit Review Met
APR-2026-021770,APP-2026-027940,2190000.0,OFFICER_37,2026-02-10 14:23:00,Standard Credit Review Met
APR-2026-021771,APP-2026-027941,4910000.0,OFFICER_15,2026-02-05 03:29:00,Standard Credit Review Met
APR-2026-021772,APP-2026-027942,2150000.0,OFFICER_22,2026-02-11 10:45:00,Standard Credit Review Met
APR-2026-021773,APP-2026-027943,7230000.0,OFFICER_31,2026-02-13 10:45:00,Standard Credit Review Met
APR-2026-021774,APP-2026-027944,1550000.0,OFFICER_26,2026-02-23 06:52:00,Standard Credit Review Met
APR-2026-021775,APP-2026-027945,3660000.0,OFFICER_36,2026-02-16 09:30:00,Standard Credit Review Met
APR-2026-021776,APP-2026-027946,2790000.0,OFFICER_32,2026-02-11 18:34:00,Standard Credit Review Met
APR-2026-021777,APP-2026-027947,690000.0,OFFICER_27,2026-02-21 13:13:00,Standard Credit Review Met
APR-2026-021778,APP-2026-027948,4980000.0,OFFICER_38,2026-02-08 21:49:00,Standard Credit Review Met
APR-2026-021779,APP-2026-027949,5840000.0,OFFICER_27,2026-02-03 13:36:00,Standard Credit Review Met
APR-2026-021780,APP-2026-027950,720000.0,OFFICER_17,2026-02-06 03:45:00,Standard Credit Review Met
APR-2026-021781,APP-2026-027951,1510000.0,OFFICER_48,2026-02-18 02:40:00,Standard Credit Review Met
APR-2026-021782,APP-2026-027952,3690000.0,OFFICER_11,2026-02-16 07:24:00,Standard Credit Review Met
APR-2026-021783,APP-2026-027953,380000.0,OFFICER_23,2026-02-09 13:20:00,Standard Credit Review Met
APR-2026-021784,APP-2026-027954,4760000.0,OFFICER_43,2026-02-07 13:43:00,Standard Credit Review Met
APR-2026-021785,APP-2026-027955,2490000.0,OFFICER_18,2026-02-16 06:45:00,Standard Credit Review Met
APR-2026-021786,APP-2026-027956,5090000.0,OFFICER_10,2026-02-14 15:46:00,Standard Credit Review Met
APR-2026-021787,APP-2026-027957,870000.0,OFFICER_15,2026-01-25 13:00:00,Standard Credit Review Met
APR-2026-021788,APP-2026-027958,6630000.0,OFFICER_24,2026-02-11 21:33:00,Standard Credit Review Met
APR-2026-021789,APP-2026-027959,3660000.0,OFFICER_45,2026-02-03 19:16:00,Standard Credit Review Met
APR-2026-021790,APP-2026-027960,4450000.0,OFFICER_41,2026-01-29 11:57:00,Standard Credit Review Met
APR-2026-021791,APP-2026-027961,1350000.0,OFFICER_36,2026-02-09 04:22:00,Standard Credit Review Met
APR-2026-021792,APP-2026-027963,4800000.0,OFFICER_47,2026-02-24 09:55:00,Standard Credit Review Met
APR-2026-021793,APP-2026-027964,5010000.0,OFFICER_29,2026-02-06 16:10:00,Standard Credit Review Met
APR-2026-021794,APP-2026-027965,3380000.0,OFFICER_27,2026-02-21 15:50:00,Standard Credit Review Met
APR-2026-021795,APP-2026-027966,5980000.0,OFFICER_32,2026-02-21 09:48:00,Standard Credit Review Met
APR-2026-021796,APP-2026-027967,6930000.0,OFFICER_42,2026-02-05 00:12:00,Standard Credit Review Met
APR-2026-021797,APP-2026-027969,5120000.0,OFFICER_50,2026-02-12 04:27:00,Standard Credit Review Met
APR-2026-021798,APP-2026-027970,790000.0,OFFICER_17,2026-02-23 04:45:00,Standard Credit Review Met
APR-2026-021799,APP-2026-027972,2370000.0,OFFICER_41,2026-02-17 23:57:00,Standard Credit Review Met
APR-2026-021800,APP-2026-027973,5420000.0,OFFICER_17,2026-02-16 12:41:00,Standard Credit Review Met
APR-2026-021801,APP-2026-027974,2920000.0,OFFICER_18,2026-02-16 23:03:00,Standard Credit Review Met
APR-2026-021802,APP-2026-027975,4230000.0,OFFICER_22,2026-02-06 05:11:00,Standard Credit Review Met
APR-2026-021803,APP-2026-027976,5470000.0,OFFICER_41,2026-02-24 14:47:00,Standard Credit Review Met
APR-2026-021804,APP-2026-027978,800000.0,OFFICER_47,2026-02-22 09:43:00,Standard Credit Review Met
APR-2026-021805,APP-2026-027980,6140000.0,OFFICER_50,2026-02-13 13:58:00,Standard Credit Review Met
APR-2026-021806,APP-2026-027983,7290000.0,OFFICER_16,2026-02-18 05:26:00,Standard Credit Review Met
APR-2026-021807,APP-2026-027984,3910000.0,OFFICER_38,2026-02-08 15:14:00,Standard Credit Review Met
APR-2026-021808,APP-2026-027985,1160000.0,OFFICER_50,2026-01-29 10:29:00,Standard Credit Review Met
APR-2026-021809,APP-2026-027986,2430000.0,OFFICER_19,2026-02-24 23:52:00,Standard Credit Review Met
APR-2026-021810,APP-2026-027988,480000.0,OFFICER_49,2026-03-01 18:10:00,Standard Credit Review Met
APR-2026-021811,APP-2026-027989,2430000.0,OFFICER_15,2026-02-12 02:21:00,Standard Credit Review Met
APR-2026-021812,APP-2026-027990,7490000.0,OFFICER_42,2026-01-28 21:31:00,Standard Credit Review Met
APR-2026-021813,APP-2026-027991,3210000.0,OFFICER_45,2026-02-19 13:19:00,Standard Credit Review Met
APR-2026-021814,APP-2026-027992,3940000.0,OFFICER_30,2026-02-19 03:52:00,Standard Credit Review Met
APR-2026-021815,APP-2026-027993,3760000.0,OFFICER_26,2026-01-30 05:50:00,Standard Credit Review Met
APR-2026-021816,APP-2026-027994,5810000.0,OFFICER_47,2026-02-16 17:09:00,Standard Credit Review Met
APR-2026-021817,APP-2026-027996,6570000.0,OFFICER_24,2026-02-20 05:40:00,Standard Credit Review Met
APR-2026-021818,APP-2026-027997,1780000.0,OFFICER_31,2026-02-14 23:27:00,Standard Credit Review Met
APR-2026-021819,APP-2026-027998,1340000.0,OFFICER_16,2026-02-06 06:28:00,Standard Credit Review Met
APR-2026-021820,APP-2026-027999,4220000.0,OFFICER_38,2026-02-03 20:28:00,Standard Credit Review Met
APR-2026-021821,APP-2026-028000,2190000.0,OFFICER_13,2026-02-11 23:29:00,Standard Credit Review Met
APR-2026-021822,APP-2026-028002,2360000.0,OFFICER_16,2026-02-28 20:43:00,Standard Credit Review Met
APR-2026-021823,APP-2026-028003,3550000.0,OFFICER_45,2026-02-08 21:35:00,Standard Credit Review Met
APR-2026-021824,APP-2026-028004,1780000.0,OFFICER_21,2026-02-08 08:39:00,Standard Credit Review Met
APR-2026-021825,APP-2026-028005,7470000.0,OFFICER_32,2026-02-03 15:32:00,Standard Credit Review Met
APR-2026-021826,APP-2026-028006,3780000.0,OFFICER_49,2026-02-17 06:16:00,Standard Credit Review Met
APR-2026-021827,APP-2026-028007,2010000.0,OFFICER_27,2026-02-25 18:05:00,Standard Credit Review Met
APR-2026-021828,APP-2026-028008,6530000.0,OFFICER_19,2026-02-12 11:18:00,Standard Credit Review Met
APR-2026-021829,APP-2026-028009,5230000.0,OFFICER_16,2026-02-12 21:11:00,Standard Credit Review Met
APR-2026-021830,APP-2026-028011,620000.0,OFFICER_33,2026-02-18 18:45:00,Standard Credit Review Met
APR-2026-021831,APP-2026-028012,5670000.0,OFFICER_26,2026-02-08 22:09:00,Standard Credit Review Met
APR-2026-021832,APP-2026-028013,2940000.0,OFFICER_41,2026-02-02 09:29:00,Standard Credit Review Met
APR-2026-021833,APP-2026-028015,2810000.0,OFFICER_32,2026-02-15 15:22:00,Standard Credit Review Met
APR-2026-021834,APP-2026-028016,2420000.0,OFFICER_25,2026-02-14 15:30:00,Standard Credit Review Met
APR-2026-021835,APP-2026-028017,4380000.0,OFFICER_39,2026-02-13 13:18:00,Standard Credit Review Met
APR-2026-021836,APP-2026-028018,4600000.0,OFFICER_30,2026-02-10 19:24:00,Standard Credit Review Met
APR-2026-021837,APP-2026-028019,2900000.0,OFFICER_37,2026-02-19 01:44:00,Standard Credit Review Met
APR-2026-021838,APP-2026-028021,6230000.0,OFFICER_39,2026-02-14 07:43:00,Standard Credit Review Met
APR-2026-021839,APP-2026-028022,3320000.0,OFFICER_30,2026-02-02 09:33:00,Standard Credit Review Met
APR-2026-021840,APP-2026-028026,600000.0,OFFICER_11,2026-02-11 18:23:00,Standard Credit Review Met
APR-2026-021841,APP-2026-028027,2360000.0,OFFICER_50,2026-02-12 05:09:00,Standard Credit Review Met
APR-2026-021842,APP-2026-028028,4280000.0,OFFICER_30,2026-02-25 19:17:00,Standard Credit Review Met
APR-2026-021843,APP-2026-028029,1500000.0,OFFICER_36,2026-02-12 19:17:00,Standard Credit Review Met
