beneficiary_id,state,sector,gender,age_band,employment_category
BEN-014993,Oyo,Tech & Services,Male,50+,Micro-Enterprise
BEN-014994,Nasarawa,Tech & Services,Female,26-35,Self-Employed
BEN-014995,Kaduna,Tech & Services,Female,26-35,Self-Employed
BEN-014996,Kaduna,Tech & Services,Male,50+,Self-Employed
BEN-014997,FCT,Healthcare,Male,26-35,Micro-Enterprise
BEN-014998,Kano,Retail Trade,Female,26-35,Self-Employed
BEN-014999,Kaduna,Healthcare,Female,36-50,Self-Employed
BEN-015000,Rivers,Tech & Services,Male,26-35,Self-Employed
BEN-015001,Oyo,Tech & Services,Male,26-35,Self-Employed
BEN-015002,Kaduna,Light Manufacturing,Male,26-35,Micro-Enterprise
BEN-015003,FCT,Tech & Services,Female,36-50,Self-Employed
BEN-015004,Lagos,Retail Trade,Female,26-35,Self-Employed
BEN-015005,Kaduna,Light Manufacturing,Female,36-50,Micro-Enterprise
BEN-015006,Kaduna,Retail Trade,Female,18-25,Micro-Enterprise
BEN-015007,Lagos,Tech & Services,Male,36-50,Self-Employed
BEN-015008,Kaduna,Agriculture,Female,50+,Formal Sector
BEN-015009,Katsina,Agriculture,Male,26-35,Micro-Enterprise
BEN-015010,Kaduna,Retail Trade,Female,36-50,Micro-Enterprise
BEN-015011,Kano,Light Manufacturing,Male,18-25,Self-Employed
BEN-015012,Lagos,Light Manufacturing,Female,36-50,Self-Employed
BEN-015013,Rivers,Light Manufacturing,Male,26-35,Self-Employed
BEN-015014,Kano,Healthcare,Male,26-35,Self-Employed
BEN-015015,FCT,Agriculture,Female,36-50,Self-Employed
BEN-015016,FCT,Tech & Services,Male,36-50,Self-Employed
BEN-015017,Nasarawa,Light Manufacturing,Male,26-35,Micro-Enterprise
BEN-015018,Kaduna,Tech & Services,Female,50+,Self-Employed
BEN-015019,Kaduna,Agriculture,Female,26-35,Self-Employed
BEN-015020,Kaduna,Agriculture,Male,36-50,Micro-Enterprise
BEN-015021,Nasarawa,Healthcare,Female,26-35,Self-Employed
BEN-015022,Katsina,Retail Trade,Female,26-35,Self-Employed
BEN-015023,Katsina,Tech & Services,Male,50+,Micro-Enterprise
BEN-015024,Bauchi,Healthcare,Male,26-35,Self-Employed
BEN-015025,Kaduna,Agriculture,Male,26-35,Micro-Enterprise
BEN-015026,Rivers,Retail Trade,Female,36-50,Micro-Enterprise
BEN-015027,Kano,Tech & Services,Male,50+,Self-Employed
BEN-015028,Kaduna,Tech & Services,Male,18-25,Micro-Enterprise
BEN-015029,FCT,Healthcare,Female,26-35,Self-Employed
BEN-015030,Bauchi,Tech & Services,Male,26-35,Micro-Enterprise
BEN-015031,Nasarawa,Light Manufacturing,Female,26-35,Self-Employed
BEN-015032,Lagos,Light Manufacturing,Male,26-35,Micro-Enterprise
BEN-015033,Enugu,Light Manufacturing,Male,36-50,Self-Employed
BEN-015034,Bauchi,Light Manufacturing,Male,18-25,Formal Sector
BEN-015035,Kaduna,Healthcare,Female,36-50,Self-Employed
BEN-015036,Bauchi,Light Manufacturing,Male,36-50,Self-Employed
BEN-015037,Rivers,Retail Trade,Female,26-35,Self-Employed
BEN-015038,FCT,Tech & Services,Female,26-35,Micro-Enterprise
BEN-015039,Katsina,Retail Trade,Female,36-50,Micro-Enterprise
BEN-015040,Enugu,Healthcare,Female,26-35,Self-Employed
BEN-015041,Kaduna,Tech & Services,Female,18-25,Micro-Enterprise
BEN-015042,Kano,Agriculture,Female,26-35,Micro-Enterprise
BEN-015043,Kaduna,Agriculture,Male,26-35,Self-Employed
BEN-015044,Kaduna,Healthcare,Female,26-35,Self-Employed
BEN-015045,FCT,Tech & Services,Female,26-35,Formal Sector
BEN-015046,Nasarawa,Retail Trade,Male,26-35,Self-Employed
BEN-015047,Enugu,Agriculture,Female,36-50,Self-Employed
BEN-015048,Oyo,Healthcare,Female,26-35,Micro-Enterprise
BEN-015049,Oyo,Retail Trade,Male,26-35,Micro-Enterprise
BEN-015050,Kano,Agriculture,Female,18-25,Self-Employed
BEN-015051,Kano,Retail Trade,Female,18-25,Micro-Enterprise
BEN-015052,Kaduna,Retail Trade,Male,36-50,Formal Sector
BEN-015053,Kaduna,Agriculture,Male,50+,Self-Employed
BEN-015054,Rivers,Retail Trade,Male,26-35,Formal Sector
BEN-015055,FCT,Tech & Services,Female,36-50,Self-Employed
BEN-015056,Kano,Light Manufacturing,Female,36-50,Formal Sector
BEN-015057,Enugu,Light Manufacturing,Female,36-50,Micro-Enterprise
BEN-015058,Enugu,Retail Trade,Male,18-25,Self-Employed
BEN-015059,Rivers,Light Manufacturing,Male,36-50,Formal Sector
BEN-015060,FCT,Light Manufacturing,Male,26-35,Self-Employed
BEN-015061,Oyo,Light Manufacturing,Male,26-35,Self-Employed
BEN-015062,Enugu,Agriculture,Female,18-25,Micro-Enterprise
BEN-015063,Oyo,Light Manufacturing,Male,26-35,Micro-Enterprise
BEN-015064,Kaduna,Healthcare,Male,26-35,Self-Employed
BEN-015065,FCT,Light Manufacturing,Female,18-25,Micro-Enterprise
BEN-015066,Lagos,Light Manufacturing,Male,26-35,Self-Employed
BEN-015067,Oyo,Healthcare,Female,26-35,Self-Employed
BEN-015068,Kaduna,Light Manufacturing,Female,18-25,Self-Employed
BEN-015069,Kaduna,Retail Trade,Male,26-35,Self-Employed
BEN-015070,FCT,Agriculture,Female,36-50,Self-Employed
BEN-015071,Enugu,Agriculture,Male,26-35,Self-Employed
BEN-015072,Nasarawa,Retail Trade,Female,18-25,Self-Employed
BEN-015073,FCT,Healthcare,Female,36-50,Self-Employed
BEN-015074,Kaduna,Healthcare,Male,26-35,Self-Employed
BEN-015075,FCT,Tech & Services,Male,26-35,Self-Employed
BEN-015076,Lagos,Healthcare,Female,26-35,Micro-Enterprise
BEN-015077,Enugu,Tech & Services,Female,36-50,Micro-Enterprise
BEN-015078,Rivers,Retail Trade,Male,36-50,Self-Employed
BEN-015079,Lagos,Retail Trade,Female,36-50,Micro-Enterprise
BEN-015080,Kaduna,Retail Trade,Male,26-35,Self-Employed
BEN-015081,Kano,Healthcare,Female,18-25,Self-Employed
BEN-015082,Kaduna,Retail Trade,Male,26-35,Micro-Enterprise
BEN-015083,Kano,Light Manufacturing,Female,26-35,Micro-Enterprise
BEN-015084,Kaduna,Tech & Services,Male,50+,Micro-Enterprise
BEN-015085,Kano,Agriculture,Male,26-35,Formal Sector
BEN-015086,FCT,Light Manufacturing,Male,26-35,Formal Sector
BEN-015087,Oyo,Agriculture,Male,26-35,Self-Employed
BEN-015088,Kano,Retail Trade,Male,26-35,Self-Employed
BEN-015089,Nasarawa,Light Manufacturing,Male,26-35,Self-Employed
BEN-015090,FCT,Light Manufacturing,Male,26-35,Self-Employed
BEN-015091,FCT,Healthcare,Female,18-25,Self-Employed
BEN-015092,Kaduna,Light Manufacturing,Female,36-50,Micro-Enterprise
BEN-015093,FCT,Agriculture,Male,36-50,Micro-Enterprise
BEN-015094,Katsina,Tech & Services,Male,18-25,Self-Employed
BEN-015095,Kaduna,Retail Trade,Female,26-35,Formal Sector
BEN-015096,FCT,Retail Trade,Female,26-35,Micro-Enterprise
BEN-015097,Enugu,Agriculture,Female,36-50,Formal Sector
BEN-015098,FCT,Light Manufacturing,Male,26-35,Micro-Enterprise
BEN-015099,FCT,Agriculture,Male,50+,Micro-Enterprise
BEN-015100,Kaduna,Agriculture,Male,26-35,Self-Employed
BEN-015101,Kaduna,Tech & Services,Male,26-35,Self-Employed
BEN-015102,Oyo,Tech & Services,Female,36-50,Micro-Enterprise
BEN-015103,Kaduna,Light Manufacturing,Male,36-50,Self-Employed
BEN-015104,Lagos,Healthcare,Female,18-25,Self-Employed
BEN-015105,Enugu,Healthcare,Male,26-35,Formal Sector
BEN-015106,Bauchi,Tech & Services,Male,36-50,Self-Employed
BEN-015107,Rivers,Tech & Services,Female,26-35,Self-Employed
BEN-015108,Rivers,Tech & Services,Female,26-35,Micro-Enterprise
BEN-015109,Enugu,Healthcare,Male,36-50,Micro-Enterprise
BEN-015110,FCT,Retail Trade,Female,26-35,Self-Employed
BEN-015111,FCT,Retail Trade,Female,18-25,Self-Employed
BEN-015112,Kaduna,Retail Trade,Male,36-50,Formal Sector
BEN-015113,Kaduna,Light Manufacturing,Male,36-50,Self-Employed
BEN-015114,FCT,Healthcare,Male,26-35,Formal Sector
BEN-015115,Kano,Retail Trade,Female,36-50,Self-Employed
BEN-015116,Kaduna,Retail Trade,Female,18-25,Micro-Enterprise
BEN-015117,Bauchi,Healthcare,Male,26-35,Micro-Enterprise
BEN-015118,Kaduna,Light Manufacturing,Female,18-25,Formal Sector
BEN-015119,Nasarawa,Agriculture,Female,36-50,Micro-Enterprise
BEN-015120,Katsina,Retail Trade,Female,26-35,Micro-Enterprise
BEN-015121,Rivers,Agriculture,Male,36-50,Self-Employed
BEN-015122,Nasarawa,Healthcare,Female,36-50,Self-Employed
BEN-015123,Kano,Healthcare,Male,26-35,Self-Employed
BEN-015124,Kano,Agriculture,Female,26-35,Micro-Enterprise
BEN-015125,FCT,Retail Trade,Female,26-35,Self-Employed
BEN-015126,Rivers,Retail Trade,Female,26-35,Self-Employed
BEN-015127,Kano,Retail Trade,Female,26-35,Micro-Enterprise
BEN-015128,Lagos,Agriculture,Male,18-25,Self-Employed
BEN-015129,Nasarawa,Retail Trade,Female,50+,Formal Sector
BEN-015130,Nasarawa,Tech & Services,Female,18-25,Self-Employed
BEN-015131,Lagos,Tech & Services,Female,18-25,Micro-Enterprise
BEN-015132,Rivers,Healthcare,Female,26-35,Self-Employed
BEN-015133,Enugu,Tech & Services,Female,26-35,Micro-Enterprise
BEN-015134,FCT,Agriculture,Male,26-35,Self-Employed
BEN-015135,Lagos,Healthcare,Male,26-35,Self-Employed
BEN-015136,Kaduna,Retail Trade,Male,36-50,Self-Employed
BEN-015137,Nasarawa,Tech & Services,Male,36-50,Self-Employed
BEN-015138,Bauchi,Healthcare,Female,26-35,Self-Employed
BEN-015139,FCT,Agriculture,Male,26-35,Formal Sector
BEN-015140,Rivers,Light Manufacturing,Female,26-35,Self-Employed
BEN-015141,Katsina,Agriculture,Female,26-35,Self-Employed
BEN-015142,Kano,Retail Trade,Male,36-50,Micro-Enterprise
BEN-015143,Nasarawa,Light Manufacturing,Female,26-35,Self-Employed
BEN-015144,Kaduna,Agriculture,Male,26-35,Self-Employed
BEN-015145,Kaduna,Tech & Services,Male,18-25,Self-Employed
BEN-015146,Kaduna,Agriculture,Male,18-25,Formal Sector
BEN-015147,FCT,Agriculture,Female,26-35,Self-Employed
BEN-015148,FCT,Light Manufacturing,Female,50+,Self-Employed
BEN-015149,FCT,Retail Trade,Male,36-50,Self-Employed
BEN-015150,Enugu,Light Manufacturing,Male,18-25,Micro-Enterprise
BEN-015151,Enugu,Light Manufacturing,Male,26-35,Self-Employed
BEN-015152,Kano,Retail Trade,Male,26-35,Micro-Enterprise
BEN-015153,Oyo,Tech & Services,Male,26-35,Self-Employed
BEN-015154,Kaduna,Healthcare,Female,36-50,Self-Employed
BEN-015155,Rivers,Light Manufacturing,Female,26-35,Self-Employed
BEN-015156,FCT,Agriculture,Female,26-35,Self-Employed
BEN-015157,Kaduna,Agriculture,Male,26-35,Micro-Enterprise
BEN-015158,Oyo,Healthcare,Female,26-35,Micro-Enterprise
BEN-015159,Kaduna,Light Manufacturing,Male,36-50,Micro-Enterprise
BEN-015160,Enugu,Light Manufacturing,Male,26-35,Self-Employed
BEN-015161,Rivers,Tech & Services,Male,50+,Micro-Enterprise
BEN-015162,FCT,Retail Trade,Female,18-25,Self-Employed
BEN-015163,FCT,Healthcare,Female,26-35,Self-Employed
BEN-015164,Kaduna,Retail Trade,Male,36-50,Self-Employed
BEN-015165,Rivers,Light Manufacturing,Male,36-50,Micro-Enterprise
BEN-015166,Kaduna,Light Manufacturing,Female,26-35,Micro-Enterprise
BEN-015167,FCT,Retail Trade,Male,26-35,Micro-Enterprise
BEN-015168,FCT,Retail Trade,Female,36-50,Micro-Enterprise
BEN-015169,Kaduna,Retail Trade,Male,36-50,Self-Employed
BEN-015170,FCT,Light Manufacturing,Female,18-25,Self-Employed
BEN-015171,Katsina,Healthcare,Male,26-35,Formal Sector
BEN-015172,Enugu,Retail Trade,Male,26-35,Self-Employed
BEN-015173,FCT,Retail Trade,Male,26-35,Self-Employed
BEN-015174,Rivers,Agriculture,Male,26-35,Micro-Enterprise
BEN-015175,Katsina,Retail Trade,Male,36-50,Self-Employed
BEN-015176,Kaduna,Agriculture,Male,26-35,Self-Employed
BEN-015177,Oyo,Agriculture,Male,26-35,Micro-Enterprise
BEN-015178,Enugu,Retail Trade,Male,26-35,Self-Employed
BEN-015179,Kaduna,Agriculture,Female,26-35,Micro-Enterprise
BEN-015180,Kano,Agriculture,Female,26-35,Self-Employed
BEN-015181,Bauchi,Retail Trade,Male,36-50,Self-Employed
BEN-015182,Kaduna,Healthcare,Female,36-50,Self-Employed
BEN-015183,Kano,Retail Trade,Male,26-35,Self-Employed
BEN-015184,Kaduna,Retail Trade,Female,26-35,Formal Sector
BEN-015185,Kaduna,Agriculture,Female,26-35,Micro-Enterprise
BEN-015186,Kano,Healthcare,Female,26-35,Formal Sector
BEN-015187,Rivers,Tech & Services,Female,26-35,Self-Employed
BEN-015188,Lagos,Light Manufacturing,Male,36-50,Self-Employed
BEN-015189,FCT,Tech & Services,Male,36-50,Self-Employed
BEN-015190,Kano,Healthcare,Female,18-25,Micro-Enterprise
BEN-015191,Kano,Agriculture,Female,50+,Self-Employed
BEN-015192,Kano,Healthcare,Male,18-25,Micro-Enterprise
BEN-015193,Kano,Tech & Services,Male,50+,Self-Employed
BEN-015194,FCT,Healthcare,Female,50+,Micro-Enterprise
BEN-015195,FCT,Agriculture,Female,18-25,Self-Employed
BEN-015196,Kaduna,Tech & Services,Male,36-50,Micro-Enterprise
BEN-015197,Rivers,Light Manufacturing,Male,18-25,Micro-Enterprise
BEN-015198,Kaduna,Agriculture,Female,36-50,Self-Employed
BEN-015199,Kaduna,Light Manufacturing,Female,26-35,Self-Employed
BEN-015200,Nasarawa,Tech & Services,Male,18-25,Self-Employed
BEN-015201,Kaduna,Tech & Services,Female,50+,Formal Sector
BEN-015202,FCT,Retail Trade,Female,50+,Self-Employed
BEN-015203,Oyo,Agriculture,Male,36-50,Formal Sector
BEN-015204,Katsina,Healthcare,Male,26-35,Micro-Enterprise
BEN-015205,Kano,Tech & Services,Female,18-25,Self-Employed
BEN-015206,Rivers,Tech & Services,Female,36-50,Self-Employed
BEN-015207,Kaduna,Light Manufacturing,Male,26-35,Self-Employed
BEN-015208,Rivers,Light Manufacturing,Female,36-50,Self-Employed
BEN-015209,Kano,Agriculture,Female,50+,Self-Employed
BEN-015210,FCT,Tech & Services,Male,36-50,Formal Sector
BEN-015211,Enugu,Tech & Services,Male,26-35,Micro-Enterprise
BEN-015212,FCT,Retail Trade,Male,26-35,Micro-Enterprise
BEN-015213,FCT,Agriculture,Female,50+,Micro-Enterprise
BEN-015214,Oyo,Retail Trade,Female,36-50,Self-Employed
BEN-015215,Lagos,Light Manufacturing,Female,26-35,Formal Sector
BEN-015216,Katsina,Agriculture,Male,50+,Micro-Enterprise
BEN-015217,Oyo,Agriculture,Male,26-35,Self-Employed
BEN-015218,Kaduna,Retail Trade,Male,26-35,Self-Employed
BEN-015219,FCT,Tech & Services,Male,36-50,Micro-Enterprise
BEN-015220,Bauchi,Tech & Services,Male,36-50,Micro-Enterprise
BEN-015221,FCT,Tech & Services,Male,50+,Micro-Enterprise
BEN-015222,Kano,Agriculture,Female,26-35,Self-Employed
BEN-015223,Rivers,Light Manufacturing,Male,36-50,Micro-Enterprise
BEN-015224,Nasarawa,Light Manufacturing,Female,50+,Self-Employed
BEN-015225,Rivers,Agriculture,Male,26-35,Self-Employed
BEN-015226,Lagos,Agriculture,Male,26-35,Self-Employed
BEN-015227,Nasarawa,Agriculture,Female,26-35,Self-Employed
BEN-015228,Enugu,Retail Trade,Male,18-25,Self-Employed
BEN-015229,Kano,Agriculture,Male,18-25,Micro-Enterprise
BEN-015230,Kaduna,Healthcare,Female,18-25,Self-Employed
BEN-015231,Kano,Agriculture,Male,36-50,Self-Employed
BEN-015232,Lagos,Retail Trade,Female,26-35,Self-Employed
BEN-015233,FCT,Light Manufacturing,Male,26-35,Self-Employed
BEN-015234,Oyo,Agriculture,Male,26-35,Self-Employed
BEN-015235,Katsina,Retail Trade,Female,26-35,Self-Employed
BEN-015236,Katsina,Tech & Services,Female,36-50,Self-Employed
BEN-015237,Kaduna,Retail Trade,Female,26-35,Self-Employed
BEN-015238,FCT,Retail Trade,Female,26-35,Micro-Enterprise
BEN-015239,Kano,Tech & Services,Male,26-35,Micro-Enterprise
BEN-015240,Kaduna,Tech & Services,Male,26-35,Micro-Enterprise
BEN-015241,Rivers,Healthcare,Male,26-35,Micro-Enterprise
BEN-015242,Katsina,Light Manufacturing,Male,26-35,Self-Employed
BEN-015243,Oyo,Agriculture,Male,26-35,Self-Employed
BEN-015244,Bauchi,Agriculture,Female,18-25,Self-Employed
BEN-015245,Rivers,Agriculture,Male,36-50,Formal Sector
BEN-015246,Katsina,Tech & Services,Male,26-35,Micro-Enterprise
BEN-015247,Kaduna,Light Manufacturing,Male,26-35,Self-Employed
BEN-015248,Kaduna,Healthcare,Male,26-35,Micro-Enterprise
BEN-015249,Kano,Healthcare,Male,50+,Self-Employed
BEN-015250,Kaduna,Agriculture,Female,18-25,Micro-Enterprise
BEN-015251,Enugu,Retail Trade,Male,26-35,Self-Employed
BEN-015252,Kano,Healthcare,Female,26-35,Micro-Enterprise
BEN-015253,Nasarawa,Retail Trade,Female,18-25,Self-Employed
BEN-015254,Kaduna,Retail Trade,Male,26-35,Formal Sector
BEN-015255,Kaduna,Agriculture,Female,18-25,Self-Employed
BEN-015256,FCT,Tech & Services,Male,26-35,Self-Employed
BEN-015257,Bauchi,Healthcare,Female,50+,Self-Employed
BEN-015258,Kaduna,Light Manufacturing,Male,36-50,Micro-Enterprise
BEN-015259,Nasarawa,Agriculture,Female,26-35,Self-Employed
BEN-015260,FCT,Retail Trade,Male,26-35,Self-Employed
BEN-015261,Nasarawa,Light Manufacturing,Female,26-35,Self-Employed
BEN-015262,Nasarawa,Light Manufacturing,Male,26-35,Micro-Enterprise
BEN-015263,Kano,Retail Trade,Male,26-35,Self-Employed
BEN-015264,Katsina,Light Manufacturing,Male,36-50,Self-Employed
BEN-015265,Rivers,Healthcare,Female,26-35,Micro-Enterprise
BEN-015266,Rivers,Healthcare,Male,36-50,Formal Sector
BEN-015267,Kano,Retail Trade,Male,18-25,Self-Employed
BEN-015268,Kano,Agriculture,Male,18-25,Micro-Enterprise
BEN-015269,Kaduna,Agriculture,Female,26-35,Self-Employed
BEN-015270,Oyo,Light Manufacturing,Male,50+,Formal Sector
BEN-015271,Enugu,Light Manufacturing,Female,26-35,Formal Sector
BEN-015272,Kano,Tech & Services,Male,26-35,Self-Employed
BEN-015273,FCT,Retail Trade,Male,26-35,Micro-Enterprise
BEN-015274,Kano,Light Manufacturing,Male,26-35,Micro-Enterprise
BEN-015275,Kaduna,Retail Trade,Female,26-35,Self-Employed
BEN-015276,FCT,Healthcare,Male,18-25,Self-Employed
BEN-015277,FCT,Healthcare,Female,26-35,Formal Sector
BEN-015278,Nasarawa,Light Manufacturing,Female,26-35,Self-Employed
BEN-015279,Kano,Retail Trade,Female,26-35,Micro-Enterprise
BEN-015280,Kaduna,Retail Trade,Male,26-35,Self-Employed
BEN-015281,Bauchi,Healthcare,Male,18-25,Self-Employed
BEN-015282,Kano,Tech & Services,Male,18-25,Self-Employed
BEN-015283,Lagos,Light Manufacturing,Female,26-35,Self-Employed
BEN-015284,FCT,Retail Trade,Female,36-50,Self-Employed
BEN-015285,Kaduna,Light Manufacturing,Male,36-50,Self-Employed
BEN-015286,Lagos,Light Manufacturing,Male,26-35,Micro-Enterprise
BEN-015287,Kano,Agriculture,Female,26-35,Self-Employed
BEN-015288,Rivers,Healthcare,Female,50+,Self-Employed
BEN-015289,Kaduna,Light Manufacturing,Male,26-35,Self-Employed
BEN-015290,Enugu,Healthcare,Male,36-50,Self-Employed
BEN-015291,Kano,Retail Trade,Female,26-35,Self-Employed
BEN-015292,Oyo,Agriculture,Female,26-35,Self-Employed
BEN-015293,Katsina,Retail Trade,Female,50+,Micro-Enterprise
BEN-015294,Enugu,Agriculture,Male,26-35,Self-Employed
BEN-015295,Katsina,Retail Trade,Female,50+,Micro-Enterprise
BEN-015296,Kaduna,Tech & Services,Female,36-50,Micro-Enterprise
BEN-015297,Kaduna,Light Manufacturing,Female,26-35,Self-Employed
BEN-015298,Kaduna,Retail Trade,Male,26-35,Self-Employed
BEN-015299,FCT,Agriculture,Female,26-35,Self-Employed
BEN-015300,Kaduna,Healthcare,Male,26-35,Self-Employed
BEN-015301,Kaduna,Retail Trade,Female,18-25,Micro-Enterprise
BEN-015302,Kaduna,Retail Trade,Female,36-50,Self-Employed
BEN-015303,Bauchi,Light Manufacturing,Male,18-25,Self-Employed
BEN-015304,Katsina,Light Manufacturing,Female,26-35,Micro-Enterprise
BEN-015305,Oyo,Healthcare,Female,26-35,Formal Sector
BEN-015306,Bauchi,Light Manufacturing,Male,36-50,Self-Employed
BEN-015307,Kano,Agriculture,Female,26-35,Self-Employed
BEN-015308,Lagos,Retail Trade,Male,50+,Self-Employed
BEN-015309,Nasarawa,Light Manufacturing,Male,26-35,Self-Employed
BEN-015310,Kano,Light Manufacturing,Male,18-25,Self-Employed
BEN-015311,Bauchi,Agriculture,Female,18-25,Self-Employed
BEN-015312,Rivers,Agriculture,Male,26-35,Formal Sector
BEN-015313,Nasarawa,Healthcare,Female,18-25,Formal Sector
BEN-015314,FCT,Tech & Services,Male,26-35,Self-Employed
BEN-015315,Oyo,Retail Trade,Male,50+,Self-Employed
BEN-015316,Kaduna,Tech & Services,Female,26-35,Micro-Enterprise
BEN-015317,Kaduna,Agriculture,Female,18-25,Formal Sector
BEN-015318,Oyo,Retail Trade,Male,50+,Self-Employed
BEN-015319,Rivers,Healthcare,Male,18-25,Self-Employed
BEN-015320,Katsina,Agriculture,Male,26-35,Micro-Enterprise
BEN-015321,FCT,Light Manufacturing,Female,36-50,Self-Employed
BEN-015322,Rivers,Tech & Services,Male,26-35,Micro-Enterprise
BEN-015323,Oyo,Healthcare,Female,26-35,Micro-Enterprise
BEN-015324,Enugu,Tech & Services,Female,36-50,Self-Employed
BEN-015325,Kano,Light Manufacturing,Male,26-35,Self-Employed
BEN-015326,Rivers,Agriculture,Male,50+,Self-Employed
BEN-015327,Lagos,Healthcare,Male,26-35,Self-Employed
BEN-015328,Lagos,Healthcare,Female,26-35,Self-Employed
BEN-015329,Enugu,Light Manufacturing,Male,18-25,Self-Employed
BEN-015330,Rivers,Retail Trade,Male,36-50,Micro-Enterprise
BEN-015331,FCT,Agriculture,Female,18-25,Self-Employed
BEN-015332,Kaduna,Light Manufacturing,Female,26-35,Micro-Enterprise
BEN-015333,Kano,Tech & Services,Female,18-25,Self-Employed
BEN-015334,Oyo,Light Manufacturing,Female,36-50,Micro-Enterprise
BEN-015335,Nasarawa,Healthcare,Male,26-35,Self-Employed
BEN-015336,Katsina,Healthcare,Male,26-35,Self-Employed
BEN-015337,Kaduna,Tech & Services,Female,36-50,Self-Employed
BEN-015338,Bauchi,Tech & Services,Female,26-35,Self-Employed
BEN-015339,Enugu,Light Manufacturing,Male,26-35,Micro-Enterprise
BEN-015340,Kaduna,Light Manufacturing,Male,26-35,Self-Employed
BEN-015341,Oyo,Retail Trade,Female,26-35,Self-Employed
BEN-015342,Kaduna,Healthcare,Female,26-35,Self-Employed
BEN-015343,Katsina,Healthcare,Male,36-50,Self-Employed
BEN-015344,FCT,Light Manufacturing,Female,26-35,Micro-Enterprise
BEN-015345,Bauchi,Healthcare,Male,18-25,Formal Sector
BEN-015346,Oyo,Healthcare,Male,36-50,Micro-Enterprise
BEN-015347,Lagos,Healthcare,Female,18-25,Self-Employed
BEN-015348,Katsina,Light Manufacturing,Female,18-25,Micro-Enterprise
BEN-015349,Katsina,Agriculture,Female,36-50,Self-Employed
BEN-015350,Kano,Agriculture,Female,18-25,Micro-Enterprise
BEN-015351,FCT,Healthcare,Male,26-35,Self-Employed
BEN-015352,Kaduna,Light Manufacturing,Female,26-35,Self-Employed
BEN-015353,Kaduna,Light Manufacturing,Male,26-35,Formal Sector
BEN-015354,FCT,Tech & Services,Male,26-35,Self-Employed
